Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20241205,BAC,0.24027,Somewhat-Bullish,Economy - Monetary,0.682689,46.7400016784668
20241204,BAC,0.058266,Neutral,Retail & Wholesale,0.25,46.11348342895508
20241015,BAC,0.165179,Somewhat-Bullish,Technology,0.5,41.906883239746094
20241028,BAC,0.257581,Somewhat-Bullish,Financial Markets,0.986714,42.38422775268555
20241120,BAC,0.064007,Neutral,Technology,0.5,45.80520248413086
20241106,BAC,0.0,Neutral,Financial Markets,0.108179,45.15879440307617
20241021,BAC,0.213851,Somewhat-Bullish,Economy - Monetary,0.310843,41.52898406982422
20241105,BAC,0.108222,Neutral,Life Sciences,0.2,41.64832305908203
20241104,BAC,0.214525,Somewhat-Bullish,Financial Markets,0.796627,41.10136795043945
20241029,BAC,0.074563,Neutral,Financial Markets,0.997405,42.29472732543945
20241205,BAC,0.289952,Somewhat-Bullish,Earnings,0.158519,46.7400016784668
20241023,BAC,0.087349,Neutral,Economy - Monetary,0.682689,42.10577774047852
20241114,BAC,0.108631,Neutral,Earnings,0.360215,45.646087646484375
20241122,BAC,-0.012719,Neutral,Economy - Monetary,0.682689,46.7400016784668
20241121,BAC,0.0,Neutral,Real Estate & Construction,0.5,46.20298767089844
20241017,BAC,0.075224,Neutral,Economy - Monetary,0.158519,42.36433792114258
20241206,BAC,0.209094,Somewhat-Bullish,Retail & Wholesale,0.25,46.75
20241106,BAC,0.25571,Somewhat-Bullish,Technology,0.5,45.15879440307617
20241126,BAC,0.150412,Somewhat-Bullish,Life Sciences,0.25,47.4858512878418
20241015,BAC,0.209574,Somewhat-Bullish,Finance,0.5,41.906883239746094
20241031,BAC,0.066705,Neutral,Finance,0.5,41.588653564453125
20241127,BAC,0.150132,Somewhat-Bullish,Financial Markets,0.538269,47.505741119384766
20241030,BAC,0.185213,Somewhat-Bullish,Financial Markets,0.108179,42.07594680786133
20241029,BAC,0.184886,Somewhat-Bullish,Financial Markets,0.108179,42.29472732543945
20241015,BAC,0.21385,Somewhat-Bullish,Financial Markets,0.986714,41.906883239746094
20241113,BAC,-0.253789,Somewhat-Bearish,Finance,1.0,45.616249084472656
20241011,BAC,-0.136302,Neutral,Economy - Monetary,0.158519,41.71793746948242
20241205,BAC,0.017531,Neutral,Economy - Fiscal,0.310843,46.7400016784668
20241122,BAC,0.157857,Somewhat-Bullish,Economy - Monetary,0.451494,46.7400016784668
20241022,BAC,0.088044,Neutral,Economy - Monetary,0.769861,42.06599807739258
20241024,BAC,0.184376,Somewhat-Bullish,Earnings,0.95493,42.41406631469727
20241119,BAC,0.177146,Somewhat-Bullish,Economy - Monetary,0.769861,46.153263092041016
20241017,BAC,0.117352,Neutral,Financial Markets,0.929393,42.36433792114258
20241127,BAC,0.207612,Somewhat-Bullish,Financial Markets,0.692272,47.505741119384766
20241101,BAC,-0.065878,Neutral,Financial Markets,0.365926,41.52898406982422
20241021,BAC,0.199044,Somewhat-Bullish,Finance,1.0,41.52898406982422
20241120,BAC,0.088453,Neutral,Retail & Wholesale,0.5,45.80520248413086
20241204,BAC,0.287274,Somewhat-Bullish,Economy - Monetary,0.158519,46.11348342895508
20241106,BAC,0.099589,Neutral,Technology,0.2,45.15879440307617
20241031,BAC,0.065956,Neutral,Finance,0.5,41.588653564453125
20241015,BAC,0.160803,Somewhat-Bullish,Technology,0.5,41.906883239746094
20241204,BAC,0.218732,Somewhat-Bullish,Finance,1.0,46.11348342895508
20241025,BAC,0.332476,Somewhat-Bullish,Technology,0.333333,41.65826797485352
20241028,BAC,0.182659,Somewhat-Bullish,Finance,0.5,42.38422775268555
20241011,BAC,0.338992,Somewhat-Bullish,Finance,0.5,41.71793746948242
20241113,BAC,0.110273,Neutral,Financial Markets,0.858979,45.616249084472656
20241206,BAC,0.040639,Neutral,Life Sciences,0.5,46.75
20241018,BAC,0.0,Neutral,Earnings,0.998682,42.08588790893555
20241107,BAC,0.0,Neutral,Technology,0.5,44.5223388671875
20241016,BAC,0.046902,Neutral,Economy - Monetary,0.158519,42.563232421875
20241112,BAC,0.289819,Somewhat-Bullish,Financial Markets,0.161647,45.60630798339844
20241118,BAC,0.178837,Somewhat-Bullish,Technology,0.5,46.461551666259766
20241202,BAC,0.306875,Somewhat-Bullish,Retail & Wholesale,0.333333,46.779781341552734
20241018,BAC,0.0,Neutral,Earnings,0.310843,42.08588790893555
20241206,BAC,0.040462,Neutral,Life Sciences,0.5,46.75
20241028,BAC,-0.074203,Neutral,Earnings,0.999894,42.38422775268555
20241022,BAC,0.206869,Somewhat-Bullish,Economy - Monetary,0.451494,42.06599807739258
20241117,BAC,0.065392,Neutral,Financial Markets,0.882182,42.07594680786133
20241030,BAC,0.2799,Somewhat-Bullish,Financial Markets,0.108179,42.07594680786133
20241029,BAC,0.181492,Somewhat-Bullish,Technology,0.333333,42.29472732543945
20241125,BAC,0.157099,Somewhat-Bullish,Economy - Monetary,0.576289,47.23723602294922
20241118,BAC,0.323052,Somewhat-Bullish,Retail & Wholesale,0.333333,46.461551666259766
20241117,BAC,-0.005137,Neutral,Economy - Monetary,0.310843,42.07594680786133
20241030,BAC,0.109509,Neutral,IPO,0.158519,42.07594680786133
20241119,BAC,0.102541,Neutral,Finance,1.0,46.153263092041016
20241021,BAC,0.056963,Neutral,Economy - Monetary,0.9973,41.52898406982422
20241203,BAC,0.258897,Somewhat-Bullish,Financial Markets,0.54554,46.560997009277344
20241015,BAC,0.0,Neutral,Life Sciences,0.166667,41.906883239746094
20241016,BAC,-0.150656,Somewhat-Bearish,Financial Markets,0.360215,42.563232421875
20241205,BAC,0.102737,Neutral,Technology,0.5,46.7400016784668
20241017,BAC,0.298808,Somewhat-Bullish,Economy - Monetary,0.310843,42.36433792114258
20241121,BAC,0.0,Neutral,Finance,1.0,46.20298767089844
20241106,BAC,0.081196,Neutral,Real Estate & Construction,0.5,45.15879440307617
20241021,BAC,0.0,Neutral,Earnings,0.158519,41.52898406982422
20241021,BAC,0.0,Neutral,Financial Markets,0.955357,41.52898406982422
20241023,BAC,0.028222,Neutral,Economy - Monetary,0.451494,42.10577774047852
20241011,BAC,0.165401,Somewhat-Bullish,Finance,0.5,41.71793746948242
20241106,BAC,0.031114,Neutral,Economy - Monetary,0.682689,45.15879440307617
20241029,BAC,-0.042962,Neutral,Economy - Monetary,0.158519,42.29472732543945
20241205,BAC,0.099336,Neutral,Technology,0.5,46.7400016784668
20241122,BAC,0.066044,Neutral,Financial Markets,0.999981,46.7400016784668
20241021,BAC,0.0,Neutral,Earnings,0.158519,41.52898406982422
20241117,BAC,0.042535,Neutral,IPO,0.310843,42.38422775268555
20241028,BAC,0.180207,Somewhat-Bullish,Finance,0.5,42.38422775268555
20241026,BAC,0.029041,Neutral,Earnings,0.614606,41.67815780639648
20241014,BAC,-0.156942,Somewhat-Bearish,Economy - Monetary,1.0,41.67815780639648
20241016,BAC,0.0,Neutral,Financial Markets,0.266143,42.563232421875
20241029,BAC,0.192777,Somewhat-Bullish,Financial Markets,0.365926,42.29472732543945
