Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
GS,0.045537,Neutral,20241115T153515,Financial Markets,0.316726
GS,0.010307,Neutral,20241128T104908,Financial Markets,0.818451
GS,0.150543,Somewhat-Bullish,20241117T113000,Retail & Wholesale,0.5
GS,0.067622,Neutral,20241205T024511,Economy - Monetary,0.158519
GS,-0.111148,Neutral,20241111T134611,Earnings,0.929393
GS,0.103012,Neutral,20241120T011916,Economy - Monetary,0.682689
GS,-0.086661,Neutral,20241119T074142,Economy - Monetary,0.158519
GS,-0.017297,Neutral,20241115T190036,Life Sciences,0.5
GS,0.08704,Neutral,20241106T193050,Earnings,0.538269
GS,0.063509,Neutral,20241205T160341,Earnings,0.158519
GS,0.032335,Neutral,20241121T171850,Life Sciences,0.5
GS,0.004051,Neutral,20241108T160112,IPO,0.158519
GS,0.0,Neutral,20241107T192857,Financial Markets,0.161647
GS,0.05966,Neutral,20241030T153042,Financial Markets,0.266143
GS,-0.119938,Neutral,20241204T192205,Financial Markets,0.214378
GS,0.0,Neutral,20241204T161502,Finance,0.5
GS,0.085603,Neutral,20241107T193130,IPO,0.158519
GS,-0.114885,Neutral,20241030T191203,Life Sciences,0.5
GS,0.050315,Neutral,20241030T190042,Earnings,0.158519
GS,0.072473,Neutral,20241206T204127,Retail & Wholesale,0.333333
GS,0.031137,Neutral,20241125T102443,Finance,1.0
GS,-0.014169,Neutral,20241120T171714,Financial Markets,0.365926
GS,0.053565,Neutral,20241202T154537,Financial Markets,0.365926
GS,0.154139,Somewhat-Bullish,20241202T090300,Retail & Wholesale,0.333333
GS,0.043423,Neutral,20241124T042739,Technology,0.5
GS,-0.05069,Neutral,20241115T111500,Finance,1.0
GS,0.007059,Neutral,20241107T171558,Financial Markets,0.929393
GS,-0.03952,Neutral,20241106T144603,Financial Markets,0.929393
GS,0.00506,Neutral,20241120T151814,Financial Markets,0.316726
GS,0.158182,Somewhat-Bullish,20241030T192624,Financial Markets,0.413559
GS,0.021238,Neutral,20241129T201534,Financial Markets,0.459462
GS,0.050527,Neutral,20241030T140045,Financial Markets,0.316726
GS,0.0454,Neutral,20241125T170032,Financial Markets,0.413559
GS,0.011095,Neutral,20241115T184612,Earnings,0.744043
GS,0.064461,Neutral,20241112T191654,IPO,0.158519
GS,0.0,Neutral,20241126T100856,Financial Markets,0.87644
GS,0.044247,Neutral,20241111T144601,Financial Markets,0.365926
GS,0.082409,Neutral,20241030T182529,Financial Markets,0.996023
GS,0.141827,Neutral,20241127T144600,Life Sciences,0.5
GS,0.116623,Neutral,20241118T204526,Financial Markets,0.365926
GS,0.27636,Somewhat-Bullish,20241114T183219,Earnings,0.999174
GS,0.033185,Neutral,20241029T154533,IPO,0.158519
GS,0.070452,Neutral,20241104T201531,Earnings,0.538269
GS,0.0402,Neutral,20241121T193451,Earnings,0.158519
GS,0.104476,Neutral,20241030T171458,IPO,0.158519
GS,0.04937,Neutral,20241118T153042,Financial Markets,0.955357
GS,0.009061,Neutral,20241107T180121,Earnings,0.158519
GS,0.258897,Somewhat-Bullish,20241203T161523,Financial Markets,0.54554
GS,0.039117,Neutral,20241121T155049,Financial Markets,0.744043
GS,0.016134,Neutral,20241115T181637,Financial Markets,0.980922
GS,0.064377,Neutral,20241202T204535,Life Sciences,0.5
GS,-0.136607,Neutral,20241122T093500,Financial Markets,0.413559
GS,0.057279,Neutral,20241111T151537,Earnings,0.158519
GS,-0.008047,Neutral,20241127T170152,Financial Markets,0.413559
GS,0.025088,Neutral,20241113T193042,Earnings,0.158519
GS,0.04941,Neutral,20241108T193855,Earnings,0.158519
GS,-0.045174,Neutral,20241121T190650,Life Sciences,0.5
GS,-0.015092,Neutral,20241029T194530,Financial Markets,0.990999
GS,0.033229,Neutral,20241115T152104,Financial Markets,0.980922
GS,0.072274,Neutral,20241111T150045,Financial Markets,0.955357
GS,-0.004019,Neutral,20241202T164523,Financial Markets,0.266143
GS,0.009023,Neutral,20241106T170039,Earnings,0.158519
GS,0.003012,Neutral,20241204T164625,Financial Markets,0.266143
GS,0.10623,Neutral,20241111T153036,Life Sciences,0.5
GS,0.030174,Neutral,20241204T145100,Financial Markets,0.962106
GS,0.018044,Neutral,20241112T194738,Earnings,0.158519
GS,0.032079,Neutral,20241029T174530,Earnings,0.360215
GS,0.132265,Neutral,20241202T130300,Energy & Transportation,0.2
GS,0.019104,Neutral,20241205T113200,Life Sciences,0.5
GS,0.18442,Somewhat-Bullish,20241114T163015,Earnings,0.96136
GS,0.228625,Somewhat-Bullish,20241105T115844,Technology,0.333333
GS,0.038156,Neutral,20241119T203033,Financial Markets,0.929393
GS,0.017022,Neutral,20241107T191714,Financial Markets,0.365926
GS,-0.111678,Neutral,20241111T093008,Finance,1.0
GS,-0.019028,Neutral,20241108T204842,Earnings,0.158519
GS,-0.027148,Neutral,20241108T103000,Financial Markets,0.684621
GS,0.021242,Neutral,20241121T101200,Financial Markets,0.986413
GS,0.072199,Neutral,20241111T161526,IPO,0.158519
GS,0.005016,Neutral,20241107T170117,Financial Markets,0.962106
GS,-0.05222,Neutral,20241104T164855,Financial Markets,0.962106
