Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
AMZN,0.296424,Somewhat-Bullish,20241111T091255,Technology,0.5
AMZN,0.097014,Neutral,20241123T095300,Retail & Wholesale,0.25
AMZN,0.194264,Somewhat-Bullish,20241204T131944,Retail & Wholesale,0.333333
AMZN,0.29292,Somewhat-Bullish,20241107T101500,Earnings,0.928769
AMZN,0.30985,Somewhat-Bullish,20241205T230300,Retail & Wholesale,0.333333
AMZN,0.122769,Neutral,20241025T154300,Retail & Wholesale,0.5
AMZN,0.139162,Neutral,20241115T173520,Technology,0.5
AMZN,0.063606,Neutral,20241128T105000,Life Sciences,0.333333
AMZN,0.110808,Neutral,20241116T130000,Economy - Fiscal,0.158519
AMZN,0.21798,Somewhat-Bullish,20241031T080700,Retail & Wholesale,0.25
AMZN,-0.263706,Somewhat-Bearish,20241028T131233,Retail & Wholesale,0.333333
AMZN,0.248518,Somewhat-Bullish,20241206T180124,Retail & Wholesale,0.333333
AMZN,0.13974,Neutral,20241105T060333,Retail & Wholesale,0.333333
AMZN,-0.103254,Neutral,20241023T160102,Retail & Wholesale,0.333333
AMZN,0.207933,Somewhat-Bullish,20241104T182833,Retail & Wholesale,0.5
AMZN,0.15915,Somewhat-Bullish,20241106T142759,Life Sciences,0.25
AMZN,0.339898,Somewhat-Bullish,20241206T190821,Retail & Wholesale,1.0
AMZN,0.339546,Somewhat-Bullish,20241015T162000,Retail & Wholesale,0.5
AMZN,0.381473,Bullish,20241015T084500,Economy - Monetary,0.310843
AMZN,0.078452,Neutral,20241030T120200,Retail & Wholesale,0.5
AMZN,0.307052,Somewhat-Bullish,20241101T112812,Earnings,1.0
AMZN,0.099096,Neutral,20241121T104700,Retail & Wholesale,0.333333
AMZN,0.163933,Somewhat-Bullish,20241104T185410,Energy & Transportation,0.5
AMZN,0.316684,Somewhat-Bullish,20241017T110000,Retail & Wholesale,0.333333
AMZN,0.031843,Neutral,20241104T191752,Retail & Wholesale,0.333333
AMZN,0.245786,Somewhat-Bullish,20241105T150204,Earnings,0.360215
AMZN,0.293242,Somewhat-Bullish,20241205T124313,Retail & Wholesale,0.333333
AMZN,0.193488,Somewhat-Bullish,20241018T185100,Earnings,0.999336
AMZN,0.235667,Somewhat-Bullish,20241203T173016,Retail & Wholesale,0.333333
AMZN,0.069482,Neutral,20241104T190000,Retail & Wholesale,0.333333
AMZN,-0.109107,Neutral,20241018T153009,Retail & Wholesale,0.333333
AMZN,0.293767,Somewhat-Bullish,20241017T111800,Earnings,0.972476
AMZN,0.191294,Somewhat-Bullish,20241204T093048,Earnings,0.158519
AMZN,0.242576,Somewhat-Bullish,20241018T170054,Retail & Wholesale,0.5
AMZN,0.130945,Neutral,20241114T103500,Economy - Monetary,0.310843
AMZN,0.242189,Somewhat-Bullish,20241022T111000,Retail & Wholesale,0.333333
AMZN,0.002015,Neutral,20241204T171244,Retail & Wholesale,0.25
AMZN,0.278656,Somewhat-Bullish,20241119T135005,Earnings,0.999756
AMZN,0.321513,Somewhat-Bullish,20241017T110200,Retail & Wholesale,0.5
AMZN,0.224148,Somewhat-Bullish,20241027T102000,Economy - Monetary,0.158519
AMZN,-0.202522,Somewhat-Bearish,20241203T204814,Retail & Wholesale,0.333333
AMZN,0.26259,Somewhat-Bullish,20241207T231800,IPO,0.451494
AMZN,0.157047,Somewhat-Bullish,20241031T101136,Retail & Wholesale,0.5
AMZN,0.29066,Somewhat-Bullish,20241031T220900,Economy - Monetary,0.158519
AMZN,0.296059,Somewhat-Bullish,20241027T091200,Life Sciences,0.333333
AMZN,0.159393,Somewhat-Bullish,20241018T125058,Retail & Wholesale,0.5
AMZN,0.14969,Neutral,20241106T121500,Retail & Wholesale,0.5
AMZN,0.119811,Neutral,20241203T223400,Life Sciences,0.2
AMZN,0.177016,Somewhat-Bullish,20241127T144100,Retail & Wholesale,0.25
AMZN,0.13749,Neutral,20241118T143600,Earnings,0.158519
AMZN,0.38446,Bullish,20241117T122142,Retail & Wholesale,0.333333
AMZN,0.095132,Neutral,20241114T093000,Retail & Wholesale,0.25
AMZN,0.015724,Neutral,20241202T161900,Earnings,0.875462
AMZN,0.05961,Neutral,20241109T111800,Retail & Wholesale,0.333333
AMZN,0.308252,Somewhat-Bullish,20241126T190000,Economy - Monetary,0.769861
AMZN,0.360251,Bullish,20241106T140822,Retail & Wholesale,0.333333
AMZN,0.402037,Bullish,20241202T120000,Retail & Wholesale,0.5
AMZN,0.052414,Neutral,20241121T162700,Economy - Monetary,0.158519
AMZN,0.225504,Somewhat-Bullish,20241206T102519,IPO,0.310843
AMZN,0.333551,Somewhat-Bullish,20241126T223700,Earnings,0.961735
AMZN,0.25643,Somewhat-Bullish,20241111T190000,Economy - Monetary,0.838487
AMZN,0.375353,Bullish,20241202T100000,Retail & Wholesale,0.333333
AMZN,0.187735,Somewhat-Bullish,20241112T025030,Retail & Wholesale,0.333333
AMZN,0.104674,Neutral,20241104T112150,Retail & Wholesale,0.333333
AMZN,-0.02049,Neutral,20241028T061400,Retail & Wholesale,0.333333
AMZN,0.153633,Somewhat-Bullish,20241028T140000,Retail & Wholesale,0.333333
AMZN,0.054591,Neutral,20241022T080000,IPO,0.310843
AMZN,0.206847,Somewhat-Bullish,20241127T082615,Retail & Wholesale,0.5
AMZN,0.122322,Neutral,20241105T021535,Retail & Wholesale,0.5
AMZN,0.418172,Bullish,20241126T172928,Retail & Wholesale,0.5
AMZN,0.085162,Neutral,20241105T102500,Technology,0.25
AMZN,0.159154,Somewhat-Bullish,20241015T134557,Retail & Wholesale,0.5
AMZN,0.158753,Somewhat-Bullish,20241204T150158,Retail & Wholesale,0.5
AMZN,0.152361,Somewhat-Bullish,20241113T025504,Retail & Wholesale,0.5
AMZN,0.249761,Somewhat-Bullish,20241029T081200,Economy - Monetary,0.972193
AMZN,0.103626,Neutral,20241109T170000,Life Sciences,0.166667
AMZN,0.104902,Neutral,20241203T123011,Life Sciences,0.25
AMZN,0.0,Neutral,20241204T220022,Retail & Wholesale,1.0
AMZN,0.232475,Somewhat-Bullish,20241201T140000,Retail & Wholesale,0.333333
AMZN,0.113872,Neutral,20241104T131800,Retail & Wholesale,0.5
AMZN,0.198287,Somewhat-Bullish,20241122T135200,Economy - Monetary,0.451494
AMZN,0.159923,Somewhat-Bullish,20241126T030615,Life Sciences,0.2
AMZN,0.289814,Somewhat-Bullish,20241105T203130,Retail & Wholesale,0.333333
AMZN,0.024877,Neutral,20241206T163120,Earnings,0.938238
AMZN,0.291787,Somewhat-Bullish,20241025T150031,Earnings,0.928769
AMZN,0.070185,Neutral,20241028T212600,Retail & Wholesale,0.25
AMZN,0.263403,Somewhat-Bullish,20241118T150047,Earnings,0.928769
AMZN,0.159055,Somewhat-Bullish,20241025T093800,Retail & Wholesale,0.333333
AMZN,0.209241,Somewhat-Bullish,20241118T190000,Economy - Monetary,0.576289
AMZN,0.108325,Neutral,20241127T110614,Retail & Wholesale,0.333333
AMZN,0.090685,Neutral,20241030T084800,Retail & Wholesale,0.5
AMZN,0.068982,Neutral,20241030T170000,Retail & Wholesale,0.25
AMZN,0.284619,Somewhat-Bullish,20241126T150044,Earnings,0.976913
AMZN,0.18327,Somewhat-Bullish,20241129T150051,Earnings,0.961735
AMZN,0.206721,Somewhat-Bullish,20241122T150046,Earnings,0.928769
AMZN,0.236253,Somewhat-Bullish,20241202T150046,Earnings,0.961735
AMZN,0.283192,Somewhat-Bullish,20241125T150048,Earnings,0.961735
AMZN,0.22632,Somewhat-Bullish,20241121T150045,Earnings,0.928769
AMZN,0.227925,Somewhat-Bullish,20241111T150050,Earnings,0.928769
AMZN,0.227442,Somewhat-Bullish,20241203T150045,Earnings,0.961735
AMZN,0.180897,Somewhat-Bullish,20241128T150043,Earnings,0.961735
AMZN,0.235254,Somewhat-Bullish,20241127T150045,Earnings,0.928769
AMZN,0.197276,Somewhat-Bullish,20241111T042412,Retail & Wholesale,0.5
AMZN,0.284224,Somewhat-Bullish,20241107T134541,Retail & Wholesale,0.333333
AMZN,0.319152,Somewhat-Bullish,20241202T132417,Economy - Monetary,0.158519
AMZN,0.1306,Neutral,20241021T123143,Retail & Wholesale,0.25
AMZN,0.191749,Somewhat-Bullish,20241020T200055,Retail & Wholesale,0.25
AMZN,0.041445,Neutral,20241116T162306,Retail & Wholesale,0.333333
AMZN,0.279714,Somewhat-Bullish,20241206T150048,Earnings,0.961735
AMZN,0.244943,Somewhat-Bullish,20241127T015337,Retail & Wholesale,0.25
AMZN,0.232807,Somewhat-Bullish,20241205T150043,Earnings,0.961735
AMZN,0.203569,Somewhat-Bullish,20241204T150049,Earnings,0.961735
AMZN,0.249838,Somewhat-Bullish,20241120T150046,Earnings,0.928769
AMZN,0.203569,Somewhat-Bullish,20241114T150048,Earnings,0.95493
AMZN,0.232807,Somewhat-Bullish,20241108T150032,Earnings,0.928769
