Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240617,ADBE,-0.794517,Bearish,Technology,1.0,518.739990234375
20240608,ADBE,-0.794517,Bearish,Technology,1.0,474.4500122070313
20240417,ADBE,-0.53564,Bearish,Technology,1.0,474.4500122070313
20240508,ADBE,0.206663,Somewhat-Bullish,Earnings,0.983783,488.1000061035156
20240614,ADBE,0.329384,Somewhat-Bullish,Financial Markets,0.938793,525.3099975585938
20240807,ADBE,0.234103,Somewhat-Bullish,Earnings,0.976913,513.6199951171875
20240528,ADBE,0.391102,Bullish,Earnings,0.976913,478.4299926757813
20240502,ADBE,0.263662,Somewhat-Bullish,Earnings,0.961735,476.5700073242188
20240913,ADBE,0.422387,Bullish,Life Sciences,0.333333,536.8699951171875
20241125,ADBE,0.328915,Somewhat-Bullish,Earnings,0.99246,518.72998046875
20240311,ADBE,0.391286,Bullish,Earnings,0.999499,560.4199829101562
20240315,ADBE,0.14865,Neutral,Economy - Monetary,0.158519,492.4599914550781
20240321,ADBE,0.400145,Bullish,Earnings,0.997902,511.25
20240825,ADBE,0.448175,Bullish,Earnings,0.986714,481.8500061035156
20240521,ADBE,0.0,Neutral,Technology,0.5,481.8500061035156
20240619,ADBE,0.375078,Bullish,Earnings,0.96136,522.25
20240618,ADBE,0.382867,Bullish,Earnings,0.983783,522.25
20240318,ADBE,0.077288,Neutral,Earnings,0.999986,513.8599853515625
20240315,ADBE,0.026128,Neutral,Earnings,0.938793,492.4599914550781
20240822,ADBE,0.437297,Bullish,Earnings,0.495866,557.4400024414062
20240621,ADBE,0.025888,Neutral,Financial Markets,0.108179,533.4400024414062
20240124,ADBE,0.306511,Somewhat-Bullish,Retail & Wholesale,0.333333,606.47998046875
20240614,ADBE,0.347724,Somewhat-Bullish,Life Sciences,0.5,525.3099975585938
20240920,ADBE,0.211624,Somewhat-Bullish,Earnings,1.0,522.2999877929688
20240916,ADBE,0.315418,Somewhat-Bullish,Earnings,1.0,521.5
20240712,ADBE,0.252957,Somewhat-Bullish,Earnings,0.95493,559.0499877929688
20240621,ADBE,0.393134,Bullish,Earnings,0.999862,533.4400024414062
20240607,ADBE,0.34303,Somewhat-Bullish,Retail & Wholesale,0.333333,465.4299926757813
20240919,ADBE,0.414328,Bullish,Financial Markets,0.316726,526.4400024414062
20240614,ADBE,0.531366,Bullish,Life Sciences,0.333333,525.3099975585938
20240423,ADBE,0.12067,Neutral,Earnings,1.0,472.8999938964844
20241008,ADBE,0.15981,Somewhat-Bullish,Earnings,1.0,496.239990234375
20240617,ADBE,0.180973,Somewhat-Bullish,Earnings,1.0,518.739990234375
20240509,ADBE,0.490204,Bullish,Retail & Wholesale,0.333333,482.6499938964844
20240806,ADBE,0.123297,Neutral,Earnings,1.0,514.2000122070312
20240723,ADBE,0.120212,Neutral,Earnings,1.0,546.010009765625
20240506,ADBE,0.132464,Neutral,Earnings,0.999999,493.5899963378906
20240306,ADBE,0.141613,Neutral,Earnings,0.999999,543.0900268554688
20240222,ADBE,0.174539,Somewhat-Bullish,Earnings,1.0,537.5700073242188
20240528,ADBE,0.162277,Somewhat-Bullish,Earnings,1.0,478.4299926757813
20241021,ADBE,0.168147,Somewhat-Bullish,Earnings,0.999999,497.7099914550781
20240207,ADBE,0.17373,Somewhat-Bullish,Earnings,0.999999,615.8499755859375
20240916,ADBE,0.197392,Somewhat-Bullish,Earnings,1.0,521.5
20240830,ADBE,0.170986,Somewhat-Bullish,Earnings,1.0,574.4099731445312
20240517,ADBE,0.155847,Somewhat-Bullish,Earnings,0.999999,483.4299926757813
20240412,ADBE,0.155862,Somewhat-Bullish,Earnings,0.999999,474.0899963378906
20240123,ADBE,0.170508,Somewhat-Bullish,Earnings,0.999999,597.1799926757812
20241124,ADBE,0.12838,Neutral,Financial Markets,0.999989,515.47998046875
20240927,ADBE,0.173306,Somewhat-Bullish,Earnings,1.0,515.47998046875
20240819,ADBE,0.159128,Somewhat-Bullish,Earnings,0.999999,563.1199951171875
20241206,ADBE,0.170108,Somewhat-Bullish,Earnings,1.0,552.9600219726562
20241101,ADBE,0.143821,Neutral,Earnings,0.999999,482.7999877929688
20240411,ADBE,0.476672,Bullish,Earnings,0.928769,484.2799987792969
20240401,ADBE,0.170106,Somewhat-Bullish,Earnings,1.0,502.0899963378906
20240319,ADBE,0.191212,Somewhat-Bullish,Earnings,0.999999,521.1900024414062
20240913,ADBE,0.040922,Neutral,Life Sciences,0.5,536.8699951171875
20240628,ADBE,0.17865,Somewhat-Bullish,Earnings,0.999999,555.5399780273438
20240503,ADBE,0.32349,Somewhat-Bullish,Earnings,0.980716,486.1799926757813
20240312,ADBE,0.231448,Somewhat-Bullish,Earnings,0.999346,579.1400146484375
20241113,ADBE,0.196243,Somewhat-Bullish,Earnings,1.0,532.5
20241125,ADBE,0.169108,Somewhat-Bullish,Earnings,1.0,518.72998046875
